Index,Date,Town,State/Province,Latitude,Longitude,Number,Image
1,07/31/19,Hammond,IN,41.6,-87.5,1,0
2,07/31/19,Elk Grove,CA,38.4,-121.4,1,0
3,07/31/19,Florence,MS,32.1,-90.2,1,0
4,07/31/19,Vacaville,CA,38.4,-122,1,0
5,07/31/19,Elk Grove,CA,38.4,-121.3,1,0
6,07/30/19,Gloucester,MA,42.6,-70.7,5,1
7,07/30/19,Markham,ON,43.9,-79.2,1,1
8,07/30/19,Denver,CO,39.7,-105,1,1
9,07/30/19,Sacramento,CA,38.5,-121.5,1,0
10,07/30/19,Yarmouth Municipal District,NS,44,-65.9,1,0
11,07/29/19,Reston,VA,38.9,-77.3,1,1
12,07/29/19,Wilmot,ON,43.4,-80.7,1,0
13,07/29/19,Toronto,ON,43.7,-79.4,1,0
14,07/29/19,Sheridan,WY,44.8,-107,1,0
15,07/29/19,Pictou County,NS,45.7,-62.8,1,1
16,07/29/19,Clarksville,TN,36.4,-87.2,6,1
17,07/29/19,Stockton,CA,38,-121.3,1,0
18,07/28/19,Dexter,MI,42.3,-83.9,1,0
19,07/28/19,Richmond,VA,37.6,-77.5,1,1
20,07/28/19,Ware,MA,42.3,-72.2,1,0
21,07/28/19,Ottawa,ON,45.3,-75.7,1,0
22,07/28/19,Oakland,CA,37.8,-122.3,1,1
23,07/28/19,Dallas,TX,32.9,-96.8,1,0
24,07/27/19,Avondale,PA,39.8,-75.8,1,1
25,07/27/19,Ticonderoga,NY,43.9,-73.4,2,0
26,07/27/19,Bowling Green,KY,36.9,-86.5,1,1
27,07/27/19,Skowhegan,ME,44.8,-69.7,1,0
28,07/27/19,Los Alamos,NM,35.9,-106.3,1,1
29,07/27/19,Grand Rapids,MI,43,-85.7,1,0
30,07/27/19,Greeley,CO,40.4,-104.8,1,0
31,07/27/19,Chester,NS,44.6,-64.1,1,1
32,07/26/19,Providence,RI,41.8,-71.4,1,0
33,07/26/19,Durham,ME,44,-70.2,3,0
34,07/26/19,Los Alamos,NM,35.9,-106.3,1,0
35,07/26/19,Ottawa,ON,45.4,-75.6,3,1
36,07/25/19,Ottawa,ON,45.4,-75.7,1,0
37,07/25/19,Denver,CO,39.7,-105.1,1,1
38,07/25/19,Ottawa,ON,45.3,-75.8,1,0
39,07/25/19,Halifax,NS,44.7,-63.8,1,0
40,07/25/19,Springfield,IL,39.7,-89.7,1,0
41,07/25/19,Nebraska City,NE,40.7,-95.9,1,1
42,07/25/19,Chester,NS,44.6,-64.1,2,0
43,07/24/19,Chatham,IL,39.7,-89.7,1,0
44,07/24/19,Worth,IL,41.7,-87.8,1,0
45,07/24/19,Town of Carmel,ME,44.8,-69.1,1,0
46,07/24/19,Oakland,NJ,41,-74.2,1,1
47,07/23/19,Edmond,OK,35.7,-97.5,1,0
48,07/23/19,Chatham,IL,39.7,-89.7,1,0
49,07/23/19,Snyder,CO,40.3,-103.6,2,1
50,07/23/19,Rexburg,ID,43.8,-111.9,4,0
51,07/23/19,Pointe-Claire,QC,45.4,-73.8,1,0
52,07/22/19,Riverview,MI,42.2,-83.2,1,1
53,07/22/19,Springfield,IL,39.8,-89.7,1,0
54,07/22/19,Mcminnville,OR,45.2,-123.2,1,0
55,07/22/19,Raleigh,NC,35.8,-78.6,1,0
56,07/21/19,Montr̩al,QC,45.5,-73.7,1,1
57,07/21/19,Ann Arbor,MI,42.2,-83.7,1,1
58,07/21/19,Catonsville,MD,39.2,-76.7,1,0
59,07/21/19,Ellicott City,MD,39.3,-76.8,1,1
60,07/21/19,Toronto,ON,43.6,-79.4,1,0
61,07/20/19,Sterling,VA,39,-77.4,2,0
62,07/20/19,Mc Kees Rocks,PA,40.5,-80.1,1,0
63,07/20/19,Yonkers,NY,40.9,-73.9,1,0
64,07/20/19,Wilkes Barre,PA,41.2,-75.8,1,0
65,07/20/19,Bethlehem Village,CT,41.6,-73.2,1,1
66,07/20/19,Petaluma,CA,38.2,-122.6,1,0
67,07/19/19,Durham,NH,43.1,-70.9,1,1
68,07/19/19,West Milford,NJ,41.1,-74.4,3,1
69,07/19/19,Superior,WI,46.7,-92.1,3,1
70,07/19/19,Cape Charles,VA,37.3,-76,2,1
71,07/19/19,East Hants,NS,45.2,-63.7,1,0
72,07/19/19,Georgetown,IN,38.3,-86,1,0
73,07/19/19,Richland Twp,PA,41.2,-79.7,1,0
74,07/18/19,Belfast,ME,44.4,-69,2,0
75,07/18/19,Broussard,LA,30.1,-92,1,0
76,07/18/19,Annapolis,NS,44.6,-65.7,1,0
77,07/18/19,San Rafael,CA,38,-122.5,1,1
78,07/18/19,Saint-Adolphe-d'Howard,QC,46,-74.3,1,1
79,07/17/19,Little Rock,AR,34.8,-92.3,1,1
80,07/17/19,Hardwick,VT,44.5,-72.4,1,0
81,07/17/19,Granby,QC,45.4,-72.7,4,0
82,07/17/19,Wayne,NJ,40.9,-74.3,1,1
83,07/17/19,Jeffersonville,VT,44.6,-72.8,1,0
84,07/17/19,West Winfield,NY,42.9,-75.2,1,0
85,07/16/19,Sharon,MA,42.1,-71.2,1,0
86,07/16/19,Hancock,ME,44.5,-68.3,1,0
87,07/16/19,Saint Louis,MO,38.6,-90.3,1,0
88,07/16/19,Berkeley Heights,NJ,40.7,-74.5,1,1
89,07/16/19,Richfield,OH,41.3,-81.7,1,0
90,07/16/19,Kingston,NY,42,-74,1,0
91,07/16/19,Davis,CA,38.6,-121.7,1,0
92,07/16/19,Montr̩al,QC,45.5,-73.7,1,1
93,07/16/19,Mattawa,WA,46.8,-119.9,1,0
94,07/16/19,Arlington,VA,38.9,-77.1,1,0
