Index,Date,Town,State/Province,Latitude,Longitude,Number,Image
1,07/31/21,Swansea,MA,41.8,-71.3,1,0
2,07/31/21,Edinboro,PA,41.9,-80.2,1,1
3,07/31/21,Eau Claire,PA,41.1,-79.8,1,0
4,07/31/21,Ottawa,ON,45.4,-75.7,1,0
5,07/31/21,Oklahoma City,OK,35.5,-97.4,1,0
6,07/31/21,Curwensville,PA,40.8,-78.6,5,0
7,07/31/21,Las Vegas,NM,35.4,-105.2,1,1
8,07/30/21,East Thetford,VT,43.8,-72.2,2,1
9,07/30/21,Ottawa,ON,45.3,-75.9,1,1
10,07/30/21,Janesville,WI,42.7,-89.1,1,1
11,07/30/21,Dayton,OH,39.6,-84.2,5,0
12,07/30/21,Lincoln,NE,40.8,-96.7,4,0
13,07/30/21,Putnam,CT,41.9,-71.8,1,0
14,07/30/21,Standish,ME,43.8,-70.6,8,0
15,07/30/21,Dublin,TX,32.1,-98.3,6,1
16,07/30/21,Guelph,ON,43.5,-80.2,3,1
17,07/30/21,Madison,WI,43.1,-89.5,1,0
18,07/30/21,Fayetteville,AR,36.1,-94.2,1,0
19,07/29/21,Denton,TX,33.1,-97.1,4,1
20,07/29/21,Hominy,OK,36.4,-96.4,2,1
21,07/29/21,Mckinney,TX,33.2,-96.6,11,0
22,07/29/21,Madison,WI,43.1,-89.3,1,1
23,07/29/21,Cragsmoor,NY,41.7,-74.4,3,1
24,07/29/21,Clinton,CT,41.3,-72.5,1,1
25,07/29/21,Chester,NS,44.5,-64.3,2,1
26,07/29/21,Williamsburg,IA,41.7,-92,7,1
27,07/29/21,Williamstown,NJ,39.7,-75,2,1
28,07/29/21,Conway,NH,43.9,-71.1,2,0
29,07/29/21,Gilford,NH,43.5,-71.4,7,0
30,07/29/21,Cross Junction,VA,39.3,-78.3,3,1
31,07/29/21,Colchester,VT,44.5,-73.3,1,1
32,07/28/21,Tonawanda,NY,43,-78.9,1,1
33,07/28/21,Espanola,NM,36,-106,1,1
34,07/28/21,The Plains,OH,39.4,-82.1,2,0
35,07/28/21,Joliet,IL,41.5,-88.1,1,1
36,07/28/21,Whiting,ME,44.8,-67.3,5,0
37,07/28/21,Ashburn,VA,39,-77.5,3,1
38,07/28/21,Leander,TX,30.5,-98,2,1
39,07/28/21,St-Vallier,QC,46.9,-70.8,1,0
40,07/28/21,Whiting,ME,44.8,-67.3,5,0
41,07/28/21,Auburn,IL,39.6,-89.8,1,1
42,07/28/21,Joliet,IL,41.5,-88.1,3,1
43,07/27/21,Connellsville,PA,40,-79.6,1,1
44,07/27/21,Newville,PA,40.1,-77.5,1,0
45,07/27/21,White Rock,NM,35.8,-106.2,16,1
46,07/27/21,Athens,OH,39.4,-82.2,2,0
47,07/27/21,Tahlequah,OK,35.9,-95,1,1
48,07/27/21,Comfort,TX,30.1,-98.9,5,0
49,07/27/21,Cynthiana,KY,38.4,-84.3,1,1
50,07/26/21,Grand Rapids,MI,42.9,-85.7,2,1
51,07/26/21,Dover,DE,39.1,-75.5,2,0
52,07/26/21,Lake City,PA,42,-80.3,3,1
53,07/26/21,Marble Falls,TX,30.6,-98.3,1,0
54,07/26/21,Oakland,CA,37.9,-122.3,1,1
55,07/26/21,York,PA,40,-76.8,2,1
56,07/26/21,Tonawanda,NY,43,-78.9,1,1
57,07/26/21,Fairfield,PA,39.8,-77.4,1,0
58,07/26/21,Peterborough,ON,44.3,-78.3,1,0
59,07/26/21,Chandler,TX,32.3,-95.5,9,1
60,07/26/21,Orem,UT,40.3,-111.7,1,1
61,07/26/21,Town of Rutland,MA,42.4,-72,7,0
62,07/26/21,Inlet,NY,43.8,-74.8,1,0
63,07/25/21,Milford,CT,41.2,-73.1,1,0
64,07/25/21,Delevan,NY,42.5,-78.5,1,0
65,07/25/21,Van Nuys,CA,34.2,-118.5,1,1
66,07/24/21,Cibolo,TX,29.6,-98.2,2,0
67,07/24/21,Howell,MI,42.6,-84,1,0
68,07/24/21,Banner,WY,44.6,-106.9,4,1
69,07/24/21,Tecumseh,MI,42,-84,1,1
70,07/24/21,Hamden,CT,41.4,-72.9,2,1
71,07/24/21,North Bay,ON,46.4,-79.3,4,1
72,07/24/21,Rhein,SK,51.4,-102.2,2,0
73,07/24/21,Norman,OK,35.2,-97.4,3,1
74,07/24/21,Warrington,PA,40.3,-75.1,12,1
75,07/24/21,London,ON,43,-81.3,1,0
76,07/24/21,Kansas City,MO,39,-94.6,1,0
77,07/24/21,Chicopee,MA,42.1,-72.6,1,0
78,07/23/21,Zionsville,IN,40,-86.3,2,1
79,07/23/21,Pekin,IL,40.6,-89.6,1,1
80,07/23/21,Springfield,VA,38.8,-77.3,1,0
81,07/23/21,Sterling,VA,39,-77.4,2,1
82,07/23/21,Hershey,PA,40.3,-76.6,3,0
83,07/23/21,Durham,NC,36,-79,1,1
84,07/23/21,Edmond,OK,35.7,-97.5,1,1
85,07/23/21,Collinsville,OK,36.4,-95.8,1,1
86,07/23/21,Union,IL,42.2,-88.5,1,1
87,07/23/21,Polk City,IA,41.8,-93.7,7,1
88,07/23/21,Austin,TX,30.5,-97.8,1,1
89,07/23/21,Pleasant Grove,UT,40.4,-111.8,2,1
90,07/23/21,Durham,CT,41.5,-72.7,2,0
91,07/23/21,Casper,WY,42.8,-106.3,1,1
92,07/23/21,Milwaukee,WI,43.2,-88,1,1
93,07/23/21,Water Valley,MS,34.1,-89.7,1,0
94,07/23/21,Westland,MI,42.3,-83.4,3,0
95,07/23/21,Forest Hill,MD,39.5,-76.4,1,1
96,07/23/21,Broken Arrow,OK,36,-95.7,2,0
97,07/23/21,Collinsville,OK,36.4,-95.8,1,0
98,07/22/21,Independence,MO,39.1,-94.4,1,0
99,07/22/21,Lowell,MI,43,-85.4,1,1
100,07/22/21,Gouldsboro,ME,44.5,-68,2,0
101,07/22/21,Williamsburg,IA,41.7,-92,5,0
102,07/22/21,Hotchkiss,CO,38.8,-107.7,1,0
103,07/22/21,Halifax,NS,44.6,-63.5,2,1
104,07/22/21,Halifax,NS,44.7,-63.7,1,0
105,07/22/21,Versailles,KY,38.1,-84.7,2,0
106,07/22/21,Norman,OK,35.2,-97.5,1,1
107,07/22/21,Sharon,MA,42.1,-71.2,2,0
108,07/22/21,Pensacola,FL,30.5,-87.4,6,1
109,07/21/21,Cary,IL,42.2,-88.3,1,1
110,07/21/21,Chelsea,OK,36.5,-95.4,2,1
111,07/21/21,Winchester,VA,39.2,-78.2,2,1
112,07/21/21,Ligonier,PA,40.2,-79.2,5,0
113,07/21/21,Saskatoon,SK,52.1,-106.6,1,1
114,07/21/21,San Antonio,TX,29.5,-98.7,7,0
115,07/21/21,Annapolis,MD,39,-76.5,6,0
116,07/21/21,Sachse,TX,33,-96.6,13,1
117,07/21/21,Tulsa,OK,36.1,-95.9,6,0
118,07/21/21,Lancaster,PA,40.1,-76.3,1,1
119,07/20/21,Jackson,MI,42.3,-84.3,1,1
120,07/20/21,Swampscott,MA,42.5,-70.9,1,0
121,07/20/21,Lunenburg,MA,42.6,-71.7,4,1
122,07/20/21,Edmond,OK,35.7,-97.5,4,1
123,07/20/21,Brodhead,WI,42.6,-89.4,1,1
124,07/20/21,St-Faustin--Lac-Carré,QC,46.1,-74.5,1,0
125,07/20/21,Statesboro,GA,32.4,-81.9,1,1
126,07/20/21,Austin,TX,30.3,-97.7,3,0
127,07/20/21,Mississauga,ON,43.5,-79.7,1,1
128,07/20/21,West Valley,NY,42.4,-78.6,4,0
129,07/20/21,Homer City,PA,40.5,-79.2,6,0
130,07/20/21,Marengo,OH,40.4,-82.8,5,1
131,07/20/21,Oklahoma City,OK,35.5,-97.5,1,0
132,07/20/21,Chester,NS,44.6,-64.2,2,1
133,07/20/21,Warsaw,IN,41.3,-85.8,1,0
134,07/20/21,Canton,OH,40.8,-81.4,4,1
135,07/19/21,Bath,ME,43.9,-69.8,1,0
136,07/19/21,Butler,PA,40.9,-79.9,1,0
137,07/19/21,Edmond,OK,35.6,-97.5,2,0
138,07/19/21,Rockfield,KY,36.9,-86.6,1,0
139,07/19/21,Boyertown,PA,40.4,-75.7,3,1
140,07/18/21,Joliet,IL,41.5,-88.1,2,1
141,07/18/21,Northwood,NH,43.2,-71.2,1,1
142,07/18/21,Owasso,OK,36.3,-95.8,7,1
143,07/18/21,Edmond,OK,35.7,-97.5,10,0
144,07/18/21,Halifax,NS,44.7,-63.5,1,1
145,07/18/21,Dana Point,CA,33.5,-117.7,2,1
146,07/18/21,Harper Woods,MI,42.4,-82.9,3,1
147,07/18/21,Adena,OH,40.3,-80.9,1,1
148,07/18/21,Bernardsville,NJ,40.7,-74.6,2,0
149,07/18/21,Cobourg,ON,44,-78.2,1,0
150,07/18/21,Cobourg,ON,44,-78.2,1,0
151,07/18/21,Billings,MT,45.8,-108.6,2,1
152,07/18/21,Inverness,FL,28.8,-82.3,3,1
153,07/17/21,Royalston,MA,42.7,-72.1,5,1
154,07/17/21,Cincinnati,OH,39.1,-84.4,3,0
155,07/17/21,Adrian,MO,38.4,-94.4,1,0
156,07/17/21,Danville,IN,39.8,-86.5,1,1
157,07/17/21,Yukon,OK,35.5,-97.7,11,0
158,07/17/21,Oklahoma City,OK,35.5,-97.5,2,0
159,07/17/21,Collinsville,OK,36.4,-95.8,1,1
160,07/17/21,Collinsville,OK,36.4,-95.8,1,1
161,07/17/21,Ottawa,ON,45.4,-75.3,1,0
162,07/17/21,Chagrin Falls,OH,41.4,-81.3,4,1
163,07/17/21,Town of Rutland,WI,42.9,-89.4,1,1
164,07/16/21,Woods Cross,UT,40.9,-111.9,1,1
165,07/16/21,Kansas City,MO,38.9,-94.6,1,1
166,07/16/21,Cibolo,TX,29.6,-98.2,2,1
